dpto_name,mpio_name,unique_id,razon_social,year_matricula,year_cancela,year_renueva,ciiu1,ciiu2,ciiu3,ciiu4,Activos M.,Ingresos M.,Pasivos M.,Patrimonio M.
VALLE,CALI,3224725,AZABACHE DISCO CLUB,2023,2024,2023,5630,8230,7310,"",11239,1179,-1968,9271
VALLE,CALI,3224728,CLASSICS BARBER,2023,,2023,9602,4755,"","",10151,3741,-669,9482
VALLE,CALI,3224729,CUENTA CONMIGO COMUNICACIÓN,2023,,2023,7020,7310,4791,"",10480,4481,363,10843
VALLE,CALI,3224730,RESTAURANTE CONQUISTANDO LOS SABORES DE MI TIERRA,2023,,2023,1084,"","","",7103,7933,-2089,5014
VALLE,CALI,3224731,NATIVOS PLUS CALI,2023,,2023,4773,"","","",10715,7552,-2842,7873
VALLE,CALI,3224743,MARKETING 929,2021,2024,2023,7310,6202,"","",15943,4889,-2375,13568
VALLE,CALI,3224745,INTERNET NICO,2023,,2023,4761,4719,"","",13280,4556,-990,12290
VALLE,CALI,3224749,LICORES MARTIN,2023,,2023,4711,4724,5630,"",8669,2655,-2207,6462
VALLE,CALI,3224756,MILU DESAYUNOS Y SORPRESAS,2023,,2023,5621,"","","",999999,3307,558,8221
VALLE,CALI,3224758,FAST FOODS PRADA'S,2023,,2023,5613,5619,"","",13726,2440,-4111,9615
VALLE,CALI,3224766,ABARROTERIA CIUDAD DE CALI,2021,2023,2023,4729,4711,"","",10569,4822,-1324,9245
VALLE,CALI,3224771,PANTUFLAS & AMOR FABRICANTES,2021,,2023,1522,4791,4782,"",8629,4071,-2053,6576
VALLE,CALI,3224775,ELECTROAUTOS CALIBSA 2,2023,,2023,4520,"","","",5817,4516,-5120,697
VALLE,CALI,3224783,ERGO PROXY LOGISTICA Y PRODUCCIONES,2023,2024,2023,9007,5621,8211,7730,8832,4790,-2065,6767
VALLE,CALI,3224790,DISTRIBUIDORA DE PAPA LA COSECHA,2023,,2023,4721,4729,"","",7332,4436,-2058,5274
VALLE,CALI,3224796,BRASITAS DEL VALLADO,2023,,2023,5611,"","","",5992,3848,-1932,4060
VALLE,CALI,3224797,TAXIMETROS OMEGA,2023,,2023,3313,4741,4774,"",11638,5227,-4980,6658
VALLE,CALI,3224804,VARIEDADES Y CACHARRERIA RN,2023,,2023,4719,4799,"","",11864,8464,-1254,10610
VALLE,CALI,3224807,MARIA EMPANADA,2021,2024,2023,4791,1084,"","",11306,5213,-999,10307
VALLE,CALI,3224809,GRUPO SB CALI,2023,,2023,9609,8692,4773,"",10588,4319,-946,9642
VALLE,CALI,3224810,GAMEOVER CALIMA,2021,2023,2023,9321,9329,6810,"",7790,3445,-5901,1889
VALLE,CALI,3224812,LA PARADA BURGER,2023,,2023,5611,5619,"","",11009,9692,-1340,9669
VALLE,CALI,3224813,GAMEOVER PALMETTO,2021,2023,2023,9329,9321,4719,6810,11926,5841,-887,11039
VALLE,CALI,3224817,K10 S.A.S.,2023,,2023,4520,3312,8129,4530,10494,2539,1280,11774
VALLE,CALI,3224820,ELMUNDO DE LA ESTETICA Y BELLEZA S.A.S.,2021,,2023,9602,"","","",15320,1472,-6203,9117
VALLE,CALI,3224824,CREACIONES DIANNYFER,2023,,2023,1410,4771,4791,4719,8278,6425,-3140,5138
VALLE,CALI,3224827,JOHANA CAICEDO ODONTOLOGIA ESPECIALIZADA,2023,,2023,8622,8621,"","",11628,6013,-4672,6956
VALLE,CALI,3224832,N&D INMOBILIARIA,2023,2024,2023,6810,6820,"","",5644,6130,-2883,2761
VALLE,CALI,3224833,TRANSPORTE ALIADO LOGISTICO QUINTERO,2021,,2023,4923,4922,"","",16731,5316,-3787,12944
VALLE,CALI,3224837,RICHIE RICH FROZEN,2023,2024,2023,5619,"","","",7974,5900,453,8427
VALLE,CALI,3224839,TU FERRETERIA L&A,2023,,2023,4752,4330,"","",6814,3763,-599,6215
VALLE,CALI,3224843,MACHOS BARBER SHOP CALI,2023,,2023,9602,"","","",7656,8305,-159,7497
VALLE,CALI,3224849,LLORET DE MAR BOUTIQUE,2021,2023,2023,4771,4772,4719,4791,10616,3816,-2940,7676
VALLE,CALI,3224852,FERRETERIA Y TORNILLOS T & B,2023,2024,2023,4752,"","","",7424,4418,-4589,2835
VALLE,CALI,3224857,CACHARRERIA Y COSMETICOS LEIDY,2021,,2023,4773,4719,"","",999999,5580,-3949,4719
VALLE,CALI,3224863,WOOF SHOP Y SPA,2023,,2023,9609,4759,8299,"",10601,6628,-2265,8336
VALLE,CALI,3224878,STEPHANYE VILLA PROFESIONAL EN BELLEZA,2023,,2023,9602,"","","",9391,6141,1125,10516
VALLE,CALI,3224883,COMBUSTIBLES VIRGEN DEL CARMEN Y SERVICIOS,2021,,2023,4661,4731,4732,"",10147,3300,-4686,5461
VALLE,CALI,3224886,MACALAU BEAUTY STUDIO,2023,,2023,9602,"","","",7679,6837,-1690,5989
VALLE,CALI,3224887,BANDRIS ACABADOS,2021,,2023,4290,2410,7420,7410,8673,5922,1355,10028
VALLE,CALI,3224892,CONFECCIONES DEL CAUCA,2021,,2023,1410,"","","",8782,3731,-2904,5878
VALLE,CALI,3224893,MAGIA EN EL AIRE BY YUDY RODRIGUEZ,2023,,2023,3290,4773,"","",14089,5923,-4071,10018
VALLE,CALI,3224899,MJ.STORE23,2021,,2023,4643,"","","",9136,4515,-785,8351
VALLE,CALI,3224908,IMPORTACIONES SMART COL,2023,,2023,4754,"","","",8380,6133,3528,11908
VALLE,CALI,3224912,DIEME SPA,2023,,2023,9609,9602,"","",11715,1410,-4055,7660
VALLE,CALI,3224913,TER.RA / THERE'S NO LABELS,2021,,2023,1410,4771,"","",12096,4218,-2034,10062
VALLE,CALI,3224920,FG FRUTAS GLORIA,2023,,2023,1020,1081,4729,"",10086,2106,749,10835
VALLE,CALI,3224921,SPA DE UÑAS Y PELUQUERIA JULIETH BERMUDEZ UN ESPACIO PARA TU BELLEZA,2021,2024,2023,9602,"","","",12398,3471,-4641,7757
VALLE,CALI,3224924,AUTONEXT CALI,2023,,2023,4512,4520,4530,6621,8216,8293,382,8598
VALLE,CALI,3224929,PANADERIA Y PASTELERIA PUERTAS PAN #2,2023,,2023,1081,4729,"","",13385,7371,1738,15123
VALLE,CALI,3224932,HORA DE DETALLE,2021,,2023,4791,"","","",7956,8525,455,8411
VALLE,CALI,3224933,LA OBSERVADORA,2023,,2023,1812,7410,7310,"",11922,6152,-2852,9070
VALLE,CALI,3224937,BEAUTY COSMETIC M.M,2023,,2023,4773,"","","",8226,6915,-1273,6953
VALLE,CALI,3224939,IDEAS CREATIVAS PUBLICIDAD Y DISEÑO,2021,,2023,7310,4791,"","",13279,4629,-4504,8775
VALLE,CALI,3224942,ADRYNKS,2023,2024,2023,1084,5611,4724,"",9950,6690,-3466,6484
VALLE,CALI,3224946,LIVE HOUSE AGENCY,2023,,2023,6311,"","","",7380,1054,-1460,5920
VALLE,CALI,3224947,PAPELERIA YADY,2021,2024,2023,4761,5310,6511,4721,8901,8743,1331,10232
VALLE,CALI,3224949,FRUTAS Y VERDURAS YELA,2023,,2023,4721,0119,"","",999999,5135,-2738,7955
VALLE,CALI,3224959,VARIEDADES NAHIARA A,2021,2023,2023,4711,4719,"","",10065,3872,-1892,8173
VALLE,CALI,3224968,JUAN NS LICORES,2023,,2023,5630,4711,"","",5811,4710,-1712,4099
VALLE,CALI,3224970,THE BROTHERS VIP,2023,,2023,5630,4724,5611,"",13259,3067,585,13844
VALLE,CALI,3224973,ATUESTILO,2021,2023,2023,7310,4791,4771,4772,9751,3765,-2405,7346
VALLE,CALI,3224975,COMERCIALIZADORA BARONA PATIÑO CALI,2021,2024,2023,4782,"","","",5647,1894,-4798,849
VALLE,CALI,3224978,CHARISSA COSMETICS,2021,2024,2023,4791,4773,"","",11595,2435,-1043,10552
VALLE,CALI,3224979,MANUFACTURAS TRIVINO,2023,,2023,1512,"","","",8804,7307,145,8949
VALLE,CALI,3224984,MUNDO EVENTOS YAIZAMAR,2023,,2023,8230,5621,"","",11685,2210,1385,13070
VALLE,CALI,3224993,TUTRAMITE.NET,2023,,2023,7020,5320,"","",11620,4981,-428,11192
VALLE,CALI,3224999,VARIEDADES EL CALEÑO MR,2023,,2023,4761,4769,5310,"",5725,3955,-1271,4454
VALLE,CALI,3225003,RECREACIONES CONRADO,2023,,2023,9200,9329,"","",11497,6678,-2896,8601
VALLE,CALI,3225018,RECUPERADORA LOS MELOS,2023,,2023,3830,4665,8299,"",8656,8861,-2252,6404
VALLE,CALI,3225025,ASADERO RESTAURANTE PUNTO DEL SABOR,2021,,2023,5611,"","","",9005,4004,-2036,6969
VALLE,CALI,3225031,CESAR MARQUEZ CONSULTOR DE NEGOCIOS,2023,,2023,7010,7310,7020,7490,10034,7238,-1320,8714
VALLE,CALI,3225036,FERRETERIA LA ECONOMIA 1A,2021,,2023,4752,4761,"","",999999,3981,416,11013
VALLE,CALI,3225040,VARIEDADES Y ARTICULOS R Y M,2023,,2023,4719,"","","",9717,5007,1406,11123
VALLE,CALI,3225044,RESTAURANTE PARRILLA FENIX,2023,2024,2023,5611,"","","",11841,6062,-1324,10517
VALLE,CALI,3225055,DISTRIBUIDORA DE PAPA DANIEL,2023,,2023,4721,"","","",6567,4674,-1344,5223
VALLE,CALI,3225059,DCL CONSTRUCTORES,2021,2024,2023,4390,4330,4321,4322,8629,7727,-5367,3262
VALLE,CALI,3225062,RECUPERACION DE MATERIALES S. SARRIA,2023,2024,2023,3811,3900,4665,"",10662,7021,477,11139
VALLE,CALI,3225064,LA LOCURA DEL POLLO PLAZA DE CAICEDO,2023,,2023,5611,5613,5629,"",10122,7031,1012,11134
VALLE,CALI,3225065,MEGA VARIEDADES LOS CHORROS,2021,2023,2023,4755,"","","",13606,2494,-2133,11473
VALLE,CALI,3225078,CASINO HOLY GRAIL,2023,,2023,9200,"","","",10071,7027,-3464,6607
VALLE,CALI,3225080,DISTRIZONAS TONY CAN,2021,,2023,4719,4759,"","",12948,4134,1080,14028
VALLE,CALI,3225081,DISTRI CLIENTE TODO EN CACHARRO,2021,2023,2023,4761,4719,"","",5826,4508,-1010,4816
VALLE,CALI,3225084,DR DETALLADOS Y ASEO MUÑOZ,2023,,2023,4330,8129,"","",9866,6282,-609,9257
VALLE,CALI,3225091,M.R. RICE RESTAURANTE,2023,,2023,5611,5612,"","",10182,7086,-211,9971
VALLE,CALI,3225092,PISAR S.A.S CALI,2021,,2023,7112,7111,6810,"",7362,2454,2986,10348
VALLE,CALI,3225094,LICORES CIROS,2021,,2023,4724,"","","",13947,6393,-2441,11506
VALLE,CALI,3225099,HAKIMS' CALI,2023,,2023,1081,4724,"","",8461,6650,-1789,6672
VALLE,CALI,3225101,FRAGANCIAS ANNA,2023,,2023,4773,4791,5619,"",11283,4372,-2609,8674
VALLE,CALI,3225109,DISTRIBUCIONES J & H DEL VALLE,2021,,2023,4719,"","","",999999,4856,168,12689
VALLE,CALI,3225111,IMPORPARTES LQ S.A.S.,2023,,2023,4530,"","","",14700,2803,-2528,12172
VALLE,CALI,3225123,COLMENA GIRASOL,2023,,2023,4773,"","","",11247,5445,-2854,8393
VALLE,CALI,3225137,TIENDA Y COMIDAS RAPIDAS JK,2023,,2023,4711,5619,"","",8948,-92,-8682,266
VALLE,CALI,3225140,TIENDA A.N,2023,,2023,4711,8299,"","",3715,4098,-2527,1188
VALLE,CALI,3225145,HOUSE MAFIA ROOSEVELT,2021,,2023,9602,"","","",10182,3796,569,10751
VALLE,CALI,3225149,PANADERIA Y PASTELERIA LAS ORQUIDEAS,2021,,2023,1081,4729,"","",9067,7918,-2615,6452
VALLE,CALI,3225162,TIENDA YOLI F.V,2021,,2023,4711,"","","",12142,4729,-1158,10984
VALLE,CALI,3225176,SOLUCION LOGISTICA A TIEMPO,2023,,2023,5224,"","","",13775,7793,2204,15979
VALLE,CALI,3225183,CONFECCIONES MATEX,2023,,2023,1410,4771,"","",5944,2999,3484,9428
VALLE,CALI,3225195,CHOLADOS NANCY,2023,,2023,4724,"","","",10351,6936,-5091,5260
VALLE,CALI,3225197,D'PAU,2023,2024,2023,5611,"","","",7564,5095,-1140,6424
VALLE,CALI,3225199,SUBLIME ACCESORIOS,2023,,2023,4774,"","","",999999,6840,-4062,8691
VALLE,CALI,3225205,TIENDA Y VARIEDADES DINERO,2023,,2023,4773,1089,8299,"",10014,5332,-1618,8396
VALLE,CALI,3225206,CROSC NQ,2023,,2023,4772,"","","",11222,5197,-4282,6940
VALLE,CALI,3225208,OPALO DE FUEGO,2021,,2023,3210,"","","",9155,4538,-570,8585
VALLE,CALI,3225223,BANQUETES JAZZIEL,2021,,2023,5621,1084,"","",999999,2659,-3405,10179
VALLE,CALI,3225228,KRUSTY BURGUER FAST FOOD,2023,,2023,5619,5611,"","",6525,5935,-2932,3593
VALLE,CALI,3225229,EVOLUTION DISCO A.K. CLUB,2023,2024,2023,5630,4724,"","",12776,2685,-4820,7956
VALLE,CALI,3225232,YO VOY A TIEMPO,2023,,2023,5320,4791,"","",15226,6315,-171,15055
VALLE,CALI,3225240,SEPHORA EAU THE PARFUM,2023,,2023,2011,4610,2100,9609,11928,3542,810,12738
VALLE,CALI,3225242,COWORKING LAS VEGAS,2023,,2023,7310,4610,"","",9549,7534,-3851,5698
VALLE,CALI,3225246,PIROTÉCNICOS ALBARRACIN,2023,,2023,9008,4774,4669,2029,9052,3660,-1552,7500
VALLE,CALI,3225261,FINANZAS Y NEGOCIOS INTER,2021,,2023,6615,"","","",999999,7040,-3177,6414
VALLE,CALI,3225263,BOCADOS SUSHI. WOK,2023,,2023,5611,"","","",10199,6957,-3262,6937
VALLE,CALI,3225273,ARTESANIAS CRISTO REY CALI,2023,,2023,3212,"","","",10944,1927,-3557,7387
VALLE,CALI,3225278,DETALLES FELICES,2021,,2023,4791,4719,4669,8230,13952,112,-452,13500
VALLE,CALI,3225282,OPTICA GRUPO VALLE,2023,,2023,4774,"","","",11023,4312,-3044,7979
VALLE,CALI,3225283,COLMENA PAI,2023,,2023,4773,9602,"","",10741,2826,580,11321
VALLE,CALI,3225286,IT TECNOLOGIA,2021,,2023,4741,9511,6190,6614,11092,5697,-1435,9657
VALLE,CALI,3225289,LECHONERIA LA SABROSITA...,2023,,2023,5611,5619,5621,"",13113,8861,-3040,10073
VALLE,CALI,3225296,AVENTURAS EN ICOPOR,2023,,2023,8299,"","","",12850,4634,-3750,9100
VALLE,CALI,3225299,JHAICAKES,2023,2024,2023,1081,"","","",8579,4241,-2830,5749
VALLE,CALI,3225303,CONSTRUCCIONES Y ACABADOS MOSQUERA,2023,,2023,4111,4112,"","",10290,8632,-3635,6655
VALLE,CALI,3225304,CREACIONES AUDIOVISUAL GENESIS SAS,2021,2023,2023,6312,9004,4791,6209,9303,6976,-2667,6636
VALLE,CALI,3225305,TECNO CELL Y ACCESORIOS A.V,2023,,2023,4741,"","","",8070,6468,-2126,5944
VALLE,CALI,3225307,SANGRIA ANEKA VID,2023,,2023,4711,"","","",8863,3508,-3921,4942
VALLE,CALI,3225310,VIGOSTUDIO,2023,,2023,7310,6312,6110,"",10157,3518,-1864,8293
VALLE,CALI,3225316,LA DISTRIBUIDORA PUNTO COM,2021,2024,2023,4781,4772,4711,1089,5601,2216,-2201,3400
VALLE,CALI,3225321,SAIDY'S NAIL'S STUDIO,2023,,2023,9602,"","","",10283,8678,-4901,5382
VALLE,CALI,3225334,FRUTYCOM BABILLA,2023,,2023,5619,"","","",5638,5246,-1504,4134
VALLE,CALI,3225337,BRIGO - STORE,2023,,2023,4771,"","","",9986,5505,1289,11275
VALLE,CALI,3225340,PUREZA NATURAL,2023,,2023,4773,"","","",8202,5329,-2499,5703
VALLE,CALI,3225342,STILUCY,2023,,2023,9602,"","","",8440,4683,-786,7654
VALLE,CALI,3225348,CONSTRUMETALICAS SEBAS,2023,,2023,2511,"","","",8085,5326,-1797,6288
VALLE,CALI,3225357,DILUSSO BABILLA PLAZA,2023,2024,2023,4771,4791,"","",7851,5321,-506,7345
VALLE,CALI,3225364,YO SOY MAMA,2023,,2023,4771,1410,7490,"",12389,3101,-1019,11370
VALLE,CALI,3225370,DROGUERÍA VITAL SALUD J&C,2023,,2023,4773,"","","",8841,7045,-2780,6061
VALLE,CALI,3225376,PUNTO VERDE DUVER,2023,,2023,5611,5613,"","",10129,4720,-2560,7569
VALLE,CALI,3225388,KASTAL FOOD FACTORY,2023,,2023,5611,"","","",12477,5459,-4480,7997
VALLE,CALI,3225390,FANCCI,2023,,2023,4772,"","","",10419,5417,3237,13656
VALLE,CALI,3225392,RESTAURANTE RICURAS COLOMBIANAS,2023,,2023,5611,"","","",10240,8788,-2904,7336
VALLE,CALI,3225403,ASEOS PERDOMO,2023,,2023,4111,4330,8121,"",7357,5936,-4047,3310
VALLE,CALI,3225406,CAMARON ROSADO PESCADERIA,2021,,2023,4723,"","","",11914,5058,-805,11109
VALLE,CALI,3225408,BESTIALES,2023,,2023,5619,"","","",13434,2132,-1295,12139
VALLE,CALI,3225413,VARIEDADES MARY CRISTO REY,2023,,2023,4759,"","","",11260,7931,-1369,9891
VALLE,CALI,3225428,DISTRIBUIDORA DE ALIMENTOS JD,2021,2023,2023,4631,"","","",8993,4480,550,9543
VALLE,CALI,3225445,J.A_IMPORTACIONES,2021,,2023,4772,"","","",11768,4242,-2661,9107
VALLE,CALI,3225459,QUE PAREZCA FIESTA BAR Y LICORES,2023,,2023,5630,"","","",3636,4679,-3581,55
VALLE,CALI,3225460,SMART HOUSE CALI,2021,,2023,4741,"","","",8378,2644,-3495,4883
VALLE,CALI,3225467,RIQUEZAS DEL MAR,2021,,2023,4723,"","","",10197,5571,-3291,6906
VALLE,CALI,3225470,DIAMONDS SUPERFICIES SAS,2023,,2023,4690,4659,"","",15175,3604,-112,15063
VALLE,CALI,3225474,PINTUELÉCTRICOS VÁSQUEZ MOLINA,2023,,2023,4752,"","","",7111,4719,-4867,2244
VALLE,CALI,3225485,CELESTE BOUTIQUE COL,2023,,2023,4642,4643,4782,1410,8176,5024,-6070,2106
VALLE,CALI,3225489,GLORIA GONZALEZ,2023,,2023,8542,8692,9602,4773,8731,4950,-3478,5253
VALLE,CALI,3225493,SAZÓN TUMAQUEÑO EN CALI,2023,,2023,5611,"","","",8757,1158,-135,8622
VALLE,CALI,3225502,ANDRES WINES,2023,2023,2023,5611,1084,4724,"",10560,5958,-1045,9515
VALLE,CALI,3225504,MAXI SILLAS,2023,,2023,5621,"","","",11029,4064,-3439,7590
VALLE,CALI,3225508,MUPE CATERING RESTAURANTE SAS,2023,,2023,5611,5619,5629,5630,8707,4144,-2031,6676
VALLE,CALI,3225511,MICHELANGELO,2023,,2023,3110,4759,"","",10247,6831,-3491,6756
VALLE,CALI,3225520,911BF UNICENTRO,2023,,2023,5611,"","","",10285,3314,1410,11695
VALLE,CALI,3225522,911BF ROOSEVELT,2023,,2023,5611,"","","",7549,10480,-1877,5672
VALLE,CALI,3225524,DEL VALL LOGISTICS & CONSULTING - CALI,2023,,2023,7730,7020,"","",6410,5753,-239,6171
VALLE,CALI,3225531,EASY AUTOS,2021,,2023,7710,"","","",10561,8587,-65,10496
VALLE,CALI,3225536,ESTANCO Y VARIEDADES LOS GEMELOS,2021,2023,2023,4711,"","","",9729,4986,-4183,5546
VALLE,CALI,3225537,911 BF FLORA,2023,,2023,5611,"","","",9685,8076,-385,9300
VALLE,CALI,3225549,MOTOMIO SOLUCIONES YÁ,2023,,2023,5320,3290,"","",14009,3007,2080,16089
VALLE,CALI,3225565,CACHE THE BARBER SHOP,2021,,2023,9602,"","","",999999,6596,-1276,11278
VALLE,CALI,3225574,ACONDICIONAMIENTOS RM,2023,,2023,4329,"","","",11223,6840,-771,10452
VALLE,CALI,3225588,WG - LOGÍSTICA Y  EVENTOS,2023,,2023,5621,"","","",6490,8278,-3112,3378
VALLE,CALI,3225600,RWR,2021,2023,2023,5590,5619,"","",7613,2964,-4371,3242
VALLE,CALI,3225606,LOCOS BARBACOA- AHUMERIA,2023,,2023,5611,"","","",13642,8812,255,13897
VALLE,CALI,3225610,FUSION GROUP HD,2021,,2023,7111,6910,4111,"",13155,3783,1309,14464
VALLE,CALI,3225612,MONROY DJ SHOES,2023,,2023,4772,"","","",6228,3509,2578,8806
VALLE,CALI,3225621,FROZEN HOUSE COCKTAILS,2023,,2023,5630,5611,4724,"",12069,1662,-2306,9763
VALLE,CALI,3225628,NICHE RESTAURANTE - SABROSURA DESDE 1989,2023,,2023,5611,5630,5621,5619,7980,4382,-4001,3979
VALLE,CALI,3225642,ARTESANIAS CELESTE,2023,,2023,4759,4769,4729,4724,13816,4435,-1754,12062
VALLE,CALI,3225648,MAPI SPA,2023,,2023,9602,4773,4645,"",9624,5061,-3914,5710
VALLE,CALI,3225655,EXTRA SOLAR,2021,,2023,4290,4321,6209,7410,11297,7282,99,11396
VALLE,CALI,3225663,ODONTOS GRUPO DENTAL,2023,,2023,4669,"","","",13377,3618,-1305,12072
VALLE,CALI,3225664,GUNS TRAUMATICA MSG,2021,,2023,4762,"","","",12862,5811,-2960,9902
VALLE,CALI,3225668,GOBOX STORE,2023,2024,2023,4774,4791,"","",9791,7712,-3783,6008
VALLE,CALI,3225671,BUÑUELON CHEESE JARDIN PLAZA LC 18,2023,,2023,5613,"","","",12940,7191,-1320,11620
VALLE,CALI,3225680,KATU STORE,2023,,2023,4642,4771,"","",8412,5941,-510,7902
VALLE,CALI,3225681,MISCELANEA BERONICA,2021,,2023,4711,4719,4722,"",10778,4535,-2441,8337
VALLE,CALI,3225688,CREDIT STORE ONLINE,2021,2024,2023,4754,"","","",8643,4924,-4499,4144
VALLE,CALI,3225696,GERIKS NATACHA NAILS & SPA,2021,,2023,9602,"","","",11009,4415,-884,10125
VALLE,CALI,3225697,LICORES SAUDÍ,2023,,2023,4719,"","","",999999,1519,-3504,3203
VALLE,CALI,3225707,BIGPAPA,2023,,2023,5619,"","","",11496,7169,-2466,9030
VALLE,CALI,3225721,SOLUCBANK,2021,,2023,6621,8299,"","",13095,3256,-2903,10192
VALLE,CALI,3225726,RANCHO Y LICORES CRISTALES DE LA LOMA,2023,2024,2023,4724,5630,"","",13195,8702,-300,12895
VALLE,CALI,3225729,IGM SPORTWEAR,2023,,2023,4771,"","","",9665,5069,83,9748
VALLE,CALI,3225735,PIRSSON,2021,,2023,6810,6820,"","",999999,1094,-673,15227
VALLE,CALI,3225739,INNOVACIONES RAMIREZ,2021,2024,2023,4520,"","","",8587,3069,-1731,6856
VALLE,CALI,3225743,WAVE DANCE ACADEMY©,2023,,2023,8553,4711,"","",10858,4011,-4437,6421
VALLE,CALI,3225746,LA INDUSTRIA INC MODA & TECNOLOGIA,2021,,2023,4771,4791,4741,1410,999999,2312,-3447,3245
VALLE,CALI,3225758,ZERENIA CALI,2021,,2023,8621,"","","",10909,4917,-1188,9721
VALLE,CALI,3225760,QUESERA Y SALSAMENTARIA LA 39 C&H,2023,,2023,4722,"","","",10628,4751,1283,11911
VALLE,CALI,3225762,RELATION AGENCY,2023,,2023,7310,1811,"","",6319,793,-2992,3327
VALLE,CALI,3225766,LIMCO IMPORTACIONES,2023,,2023,7020,5229,"","",10097,6779,1598,11695
VALLE,CALI,3225770,INNOVAK CONFECCIONES Y DOTACIONES,2023,,2023,1410,"","","",10798,7433,298,11096
VALLE,CALI,3225782,BARBA KING,2023,,2023,9602,"","","",11231,3520,-1730,9501
VALLE,CALI,3225785,DROGUERÍA JC CALI,2023,,2023,4773,"","","",10492,2863,2057,12549
VALLE,CALI,3225787,PAISA TENIS,2021,2024,2023,4772,"","","",8178,5594,-3168,5010
VALLE,CALI,3225789,BEST WINGS FOOD,2021,2024,2023,5619,5611,"","",6572,4455,-5761,811
VALLE,CALI,3225793,GLAMOURY_LINDA,2023,,2023,9602,"","","",13695,5804,-2664,11031
VALLE,CALI,3225799,CASTILLO MOBILE,2023,,2023,6120,6190,9512,9521,9205,-742,-6961,2244
VALLE,CALI,3225803,MERCO ESTETICA,2021,,2023,9602,8692,4773,4791,13099,5876,2366,15465
VALLE,CALI,3225815,AZOTEA SABORES ANCESTRALES,2021,,2023,4723,"","","",5018,7372,-1777,3241
VALLE,CALI,3225816,JUANCE COMBETE COCKTAILS S.A.S,2023,,2023,5630,"","","",15052,4620,-4525,10527
VALLE,CALI,3225817,ESTANCO DOÑA LUCHA,2023,,2023,5630,4724,"","",7305,7746,-2219,5086
VALLE,CALI,3225818,GRAPHICENTER,2021,,2023,1812,6311,"","",9307,7399,-1617,7690
VALLE,CALI,3225826,ARTESANIAS JAIRO JIMENEZ,2023,,2023,3211,3212,2396,"",12004,5031,532,12536
VALLE,CALI,3225830,INVERSIONES Y TRANSPORTES CRUZ,2023,,2023,4923,6499,6511,4512,10633,6191,-3800,6833
VALLE,CALI,3225840,THE DADÁ PROJECT,2023,,2023,2310,4755,4759,"",8199,2461,-1246,6953
VALLE,CALI,3225844,FONDA LOS DESPECHADOS,2023,2024,2023,5630,5619,"","",4104,5543,-4150,-46
VALLE,CALI,3225851,PAPELERIA LA VILLA KALI,2023,,2023,4761,"","","",10102,3142,-3394,6708
VALLE,CALI,3225859,IPS HORIZONTE SOCIAL LA ESPERANZA VALLE,2021,2023,2023,8621,8699,8710,8622,7790,6230,461,8251
VALLE,CALI,3225865,ASESORIAS Y SERVICIOS PROFESIONALES,2021,,2023,8299,"","","",2586,1346,-1174,1412
VALLE,CALI,3225868,BARRA Y JUEGO DE SAPO SABOTAJE,2023,,2023,5630,9329,"","",8977,2969,-5535,3442
VALLE,CALI,3225887,MODULOS SAN JOSE,2023,,2023,3110,"","","",11020,6862,-3459,7561
VALLE,CALI,3225897,SERVICIOS ESENCIALES INTEGRALES,2023,,2023,5221,5613,"","",8406,4220,-787,7619
VALLE,CALI,3225899,LA BELLA CHOCOLATERA,2023,,2023,5619,1081,"","",9929,6626,-774,9155
VALLE,CALI,3225905,ACA ENTRE NOS CALI,2023,,2023,4711,9609,"","",10984,4038,-4244,6740
VALLE,CALI,3225912,NATIVA PRE-FRITOS Y CONGELADOS,2023,,2023,1084,"","","",5611,7369,608,6219
VALLE,CALI,3225915,BILLARES Y RESERVADOS LOS SOCIOS,2023,,2023,9200,5630,4724,"",13155,7827,-3387,9768
VALLE,CALI,3225920,ENVIA COLVANES SAN ANTONIO,2021,2023,2023,4923,5320,"","",9811,1253,-543,9268
VALLE,CALI,3225933,TOTRISAS CALI CAÑAS GORDAS,2023,,2023,4774,"","","",16974,8144,-1214,15760
VALLE,CALI,3225934,CROSTY POLLO ASADERO Y RESTAURANTE,2023,2024,2023,1084,5611,"","",13085,4845,-4485,8600
VALLE,CALI,3225937,TOTRISAS CALI PEÑON,2023,,2023,4774,"","","",14598,4618,226,14824
VALLE,CALI,3225938,PAN DEL CIELO CALI,2021,,2023,1081,5613,"","",9264,5684,-1919,7345
VALLE,CALI,3225947,HELADERIA MAGIC WORLD,2023,2024,2023,5619,"","","",8582,1977,-4521,4061
VALLE,CALI,3225969,VETERINARIA CANGELES,2021,2024,2023,7500,4759,"","",11102,4540,-809,10293
VALLE,CALI,3225971,LICORES R Y J,2021,,2023,4723,4724,"","",10497,1512,-4237,6260
VALLE,CALI,3225974,COMERCIALIZADORA DE MARISCOS D Y M,2021,,2023,4723,"","","",6407,9226,-1949,4458
VALLE,CALI,3225979,EVENTO TURK HOUSE,2023,2024,2023,1084,"","","",12309,6936,1406,13715
VALLE,CALI,3225986,TRANSPORTE DE MERCANCIA J.P,2023,,2023,5320,5310,4791,"",11490,4939,-17,11473
VALLE,CALI,3225990,MILIANO PIZZA,2023,,2023,5611,"","","",10950,3280,-1604,9346
VALLE,CALI,3225993,JULIETA LA CHULETA,2023,,2023,5611,"","","",9921,5425,-5017,4904
